RequestTime,Predicted,SendBytes,ReceiveBytes,TimeTaken,UrlType1,UrlType2,UrlType3,Method_GET,Method_POST,Method_PUT,Method_DELETE,Method_HEAD,Method_OPTIONS,Method_PATCH,GroupCount
2023-10-28,6,9258,9531,4999,18,1,19,34,4,0,0,0,0,0,38
2023-10-29,1,63741973,12340296,1700447,12840,0,0,10425,2415,0,0,0,0,0,12840
2023-10-29,2,18654,59291,15027,107,0,0,95,12,0,0,0,0,0,107
2023-10-29,3,872294151,11981564,2884618,0,19562,167,19724,5,0,0,0,0,0,19729
2023-10-29,4,628705,1878316,154928,0,2384,174,2552,6,0,0,0,0,0,2558
2023-10-29,5,161668687,1004268,1173884,0,2712,120,2828,1,0,0,3,0,0,2832
2023-10-29,6,13700,13460,18415,18,4,36,49,4,0,0,5,0,0,58
2023-10-30,1,128809326,24807572,2828331,25144,0,0,20331,4813,0,0,0,0,0,25144
2023-10-30,2,3784,29311,5458,30,0,0,25,5,0,0,0,0,0,30
2023-10-30,3,1708638950,23981796,5010519,0,37894,12,37904,0,0,0,2,0,0,37906
2023-10-30,4,917682,3083408,230664,0,3428,133,3561,0,0,0,0,0,0,3561
2023-10-30,5,207610154,1379131,1329132,0,3750,93,3843,0,0,0,0,0,0,3843
2023-10-30,6,9030,5522,4662,0,5,23,27,0,0,0,1,0,0,28
2023-10-31,1,121920436,23508429,2911331,23911,0,0,19387,4524,0,0,0,0,0,23911
2023-10-31,2,1466,11816,1753,13,0,0,13,0,0,0,0,0,0,13
2023-10-31,3,1642498554,22986240,5375769,0,36563,10,36573,0,0,0,0,0,0,36573
2023-10-31,4,908367,3102667,215880,0,3522,21,3540,0,0,0,3,0,0,3543
2023-10-31,5,197672976,1379436,1284902,16,3745,95,3855,1,0,0,0,0,0,3856
2023-10-31,6,8525,6467,18870,0,4,25,29,0,0,0,0,0,0,29
2023-11-01,1,166963021,25739892,3121816,26093,0,0,20954,5139,0,0,0,0,0,26093
2023-11-01,2,1392,24118,3867,25,0,0,21,4,0,0,0,0,0,25
2023-11-01,3,1721715550,23828354,5407084,0,37816,9,37823,1,0,0,1,0,0,37825
2023-11-01,4,930056,3159274,200792,0,3577,42,3618,1,0,0,0,0,0,3619
2023-11-01,5,166196702,1388508,1283111,1,3858,95,3954,0,0,0,0,0,0,3954
2023-11-01,6,6530,4242,3877,0,5,17,21,0,0,0,1,0,0,22
2023-11-02,1,141817939,23361260,3730441,23833,0,0,19216,4617,0,0,0,0,0,23833
2023-11-02,2,876,28498,5363,30,0,0,28,2,0,0,0,0,0,30
2023-11-02,3,1617975746,22517357,5365040,0,36297,8,36304,0,0,0,1,0,0,36305
2023-11-02,4,901304,3059331,246765,0,3463,63,3525,0,0,0,1,0,0,3526
2023-11-02,5,212714842,1532897,1486603,0,4104,95,4196,0,0,0,3,0,0,4199
2023-11-02,6,12968,10570,19667,0,11,38,44,0,0,0,5,0,0,49
2023-11-03,1,120137286,23107814,2738193,23368,0,0,18989,4379,0,0,0,0,0,23368
2023-11-03,2,1438,20844,3050,24,0,0,22,2,0,0,0,0,0,24
2023-11-03,3,1504850264,20812511,4496270,0,33268,7,33274,0,0,0,1,0,0,33275
2023-11-03,4,970566,3280270,185106,0,3726,20,3746,0,0,0,0,0,0,3746
2023-11-03,5,169435222,1257111,1201308,13,3411,83,3507,0,0,0,0,0,0,3507
2023-11-03,6,10426,8327,54595,0,16,22,38,0,0,0,0,0,0,38
2023-11-04,1,69467286,12512159,1673756,13032,0,0,10673,2359,0,0,0,0,0,13032
2023-11-04,2,1837,18494,6213,20,0,0,19,1,0,0,0,0,0,20
2023-11-04,3,889978274,12156674,3124758,0,20386,10,20396,0,0,0,0,0,0,20396
2023-11-04,4,587818,1921346,102497,0,2236,36,2272,0,0,0,0,0,0,2272
2023-11-04,5,222553541,1273559,1252611,7,3186,79,3271,1,0,0,0,0,0,3272
2023-11-04,6,9925,7403,17157,0,9,26,35,0,0,0,0,0,0,35
2023-11-05,1,95830162,11531026,1456292,11918,0,0,9671,2247,0,0,0,0,0,11918
2023-11-05,2,1330,20420,3605,21,0,0,20,1,0,0,0,0,0,21
2023-11-05,3,863591386,11983530,2826117,0,19701,7,19707,0,0,0,1,0,0,19708
2023-11-05,4,470265,1602655,106090,0,1805,33,1838,0,0,0,0,0,0,1838
2023-11-05,5,155240027,986973,947487,6,2569,69,2644,0,0,0,0,0,0,2644
2023-11-05,6,8976,7305,10282,0,5,29,34,0,0,0,0,0,0,34
2023-11-06,1,127574400,28348126,3050572,28392,0,0,23029,5363,0,0,0,0,0,28392
2023-11-06,2,4957,26780,4210,26,0,0,25,1,0,0,0,0,0,26
2023-11-06,3,1629404007,23188698,5618345,0,36431,14,36442,0,0,0,3,0,0,36445
2023-11-06,4,889744,3025279,179030,0,3421,35,3456,0,0,0,0,0,0,3456
2023-11-06,5,270117081,1806074,2741518,14,4743,90,4844,0,0,0,3,0,0,4847
2023-11-06,6,69960,138512,3442495,0,344,24,363,0,0,0,5,0,0,368
2023-11-07,1,158598804,37899456,3227281,36027,0,0,29709,6317,0,1,0,0,0,36027
2023-11-07,2,16679,55451,7774,58,0,0,55,3,0,0,0,0,0,58
2023-11-07,3,1661434043,24202574,4867862,0,37607,8,37613,0,0,0,2,0,0,37615
2023-11-07,4,1054649,3615337,458209,0,4043,30,4073,0,0,0,0,0,0,4073
2023-11-07,5,123187095,1355904,5509891,12,3936,98,4046,0,0,0,0,0,0,4046
2023-11-07,6,88342,186470,4451210,0,442,18,460,0,0,0,0,0,0,460
2023-11-08,1,349214553,107502537,7104652,103460,0,0,86611,16848,0,1,0,0,0,103460
2023-11-08,2,7871,67687,9349,67,0,0,63,4,0,0,0,0,0,67
2023-11-08,3,3632182688,60905609,11670323,0,87419,14,87427,0,0,0,6,0,0,87433
2023-11-08,4,1123547,3836429,207050,0,4376,29,4403,0,0,0,2,0,0,4405
2023-11-08,5,868632215,3169845,30493914,3,12746,110,12857,0,0,0,2,0,0,12859
2023-11-08,6,165914,211025,8192313,2,836,24,861,0,0,0,1,0,0,862
2023-11-09,1,194614897,34051850,4085431,34622,0,0,28060,6562,0,0,0,0,0,34622
2023-11-09,2,15528,34813,2907,36,0,0,32,4,0,0,0,0,0,36
2023-11-09,3,2606058080,36361697,7802682,0,56777,16,56791,0,0,0,2,0,0,56793
2023-11-09,4,1141935,3893088,236101,0,4386,33,4415,0,0,0,4,0,0,4419
2023-11-09,5,252293087,1647188,2274406,28,4612,99,4734,1,0,0,4,0,0,4739
2023-11-09,6,20771,15212,280241,0,48,30,76,0,0,0,2,0,0,78
2023-11-10,1,120819011,23864733,2873685,24292,0,0,19780,4511,0,0,0,1,0,24292
2023-11-10,2,4017,25837,7780,33,0,0,32,1,0,0,0,0,0,33
2023-11-10,3,1817610120,25226921,5095910,0,40133,27,40140,0,0,0,20,0,0,40160
2023-11-10,4,856550,2892824,206181,0,3280,45,3305,2,0,0,18,0,0,3325
2023-11-10,5,236331190,1538025,1348761,6,4082,116,4201,0,0,0,3,0,0,4204
2023-11-10,6,11502,9329,37326,0,10,32,35,0,0,0,7,0,0,42
2023-11-11,1,94568265,13872454,1803500,14196,0,7,11636,2565,0,0,0,2,0,14203
2023-11-11,2,2952,27055,10757,32,0,2,32,2,0,0,0,0,0,34
2023-11-11,3,1077492038,14396181,3288095,0,23758,9,23765,0,0,0,2,0,0,23767
2023-11-11,4,534343,1854890,136900,0,2074,37,2111,0,0,0,0,0,0,2111
2023-11-11,5,165644237,1010511,969094,5,2560,100,2665,0,0,0,0,0,0,2665
2023-11-11,6,6893,9410,29230,0,16,18,34,0,0,0,0,0,0,34
2023-11-12,1,111689867,13505133,2299148,14164,0,0,11622,2542,0,0,0,0,0,14164
2023-11-12,2,3276,17481,2525,19,0,0,18,1,0,0,0,0,0,19
2023-11-12,3,1103609961,14746008,3505199,0,24206,12,24214,1,0,0,3,0,0,24218
2023-11-12,4,466939,1514901,135088,0,1808,53,1861,0,0,0,0,0,0,1861
2023-11-12,5,182927423,1103798,1163199,21,2796,121,2938,0,0,0,0,0,0,2938
2023-11-12,6,14077,10036,10111,0,7,48,55,0,0,0,0,0,0,55
2023-11-13,1,135214674,22087334,2641999,22413,0,0,18060,4353,0,0,0,0,0,22413
2023-11-13,2,1566,22631,8153,24,0,0,23,1,0,0,0,0,0,24
2023-11-13,3,1553398724,21447161,4370534,0,33536,13,33544,0,0,0,1,4,0,33549
2023-11-13,4,1020588,3288910,308907,0,3574,447,4021,0,0,0,0,0,0,4021
2023-11-13,5,164908124,1194141,1185578,14,3246,91,3351,0,0,0,0,0,0,3351
2023-11-13,6,7033,4818,14280,0,6,16,22,0,0,0,0,0,0,22
2023-11-14,1,135071148,22508226,2423227,22775,0,0,18511,4264,0,0,0,0,0,22775
2023-11-14,2,2669,37398,6884,41,0,0,35,6,0,0,0,0,0,41
2023-11-14,3,1470697141,20546756,4252489,0,32422,11,32431,0,0,0,2,0,0,32433
2023-11-14,4,1128863,3378508,255716,0,3426,992,4418,0,0,0,0,0,0,4418
2023-11-14,5,191160349,1315073,2140176,18,3608,104,3727,0,0,0,3,0,0,3730
2023-11-14,6,13919,16453,235459,0,30,29,54,0,0,0,5,0,0,59
2023-11-15,1,174272406,24944843,2747670,25180,0,0,20219,4961,0,0,0,0,0,25180
2023-11-15,2,4307,36706,9657,41,0,0,40,1,0,0,0,0,0,41
2023-11-15,3,1578716513,21842092,4437510,0,34307,12,34315,1,0,0,3,0,0,34319
2023-11-15,4,1012000,3407598,243220,0,3858,59,3914,1,0,0,2,0,0,3917
2023-11-15,5,174840123,1379329,2541905,16,3956,93,4065,0,0,0,0,0,0,4065
2023-11-15,6,17902,28696,573451,0,63,20,83,0,0,0,0,0,0,83
2023-11-16,1,131461041,23078901,2513812,22898,0,0,18541,4357,0,0,0,0,0,22898
2023-11-16,2,3723,25143,7855,25,0,0,25,0,0,0,0,0,0,25
2023-11-16,3,1473996499,20711713,4615104,0,32588,22,32608,0,0,0,2,0,0,32610
2023-11-16,4,935214,3148475,178590,0,3571,47,3610,8,0,0,0,0,0,3618
2023-11-16,5,209571181,1391491,2635751,13,3796,85,3894,0,0,0,0,0,0,3894
2023-11-16,6,10991,19370,281414,0,34,18,52,0,0,0,0,0,0,52
2023-11-17,1,87043974,17248931,1872076,17567,0,0,14355,3212,0,0,0,0,0,17567
2023-11-17,2,1453,24621,4209,25,0,0,23,2,0,0,0,0,0,25
2023-11-17,3,1151624570,16543959,3141392,0,25912,18,25928,0,0,0,2,0,0,25930
2023-11-17,4,839727,2852688,150638,0,3205,28,3233,0,0,0,0,0,0,3233
2023-11-17,5,181401707,1226050,2313763,11,3308,101,3420,0,0,0,0,0,0,3420
2023-11-17,6,17164,29299,489764,0,60,24,83,0,0,0,1,0,0,84
2023-11-18,1,75235149,11227195,1313842,11514,0,0,9401,2113,0,0,0,0,0,11514
2023-11-18,2,438,10003,1492,10,0,0,8,2,0,0,0,0,0,10
2023-11-18,3,687549857,9432170,2370418,0,15451,11,15460,1,0,0,1,0,0,15462
2023-11-18,4,512318,1672907,139821,0,1859,172,2029,2,0,0,0,0,0,2031
2023-11-18,5,202297007,1179650,2205416,20,3034,102,3153,0,0,0,3,0,0,3156
2023-11-18,6,14107,15538,233078,0,29,31,55,0,0,0,5,0,0,60
2023-11-19,1,48206638,9983248,1103486,10285,0,0,8313,1972,0,0,0,0,0,10285
2023-11-19,2,1071,12637,2890,13,0,0,12,1,0,0,0,0,0,13
2023-11-19,3,646639445,9058622,1949064,0,14869,9,14878,0,0,0,0,0,0,14878
2023-11-19,4,425047,1407761,74011,0,1624,24,1648,0,0,0,0,0,0,1648
2023-11-19,5,187884979,1066319,1736624,11,2767,92,2870,0,0,0,0,0,0,2870
2023-11-19,6,8438,7592,84025,0,10,19,29,0,0,0,0,0,0,29
2023-11-20,1,130580221,20757975,2460251,21196,0,0,17225,3970,0,1,0,0,0,21196
2023-11-20,2,2337,25096,2428,24,0,0,20,4,0,0,0,0,0,24
2023-11-20,3,1459016912,20223828,4300765,0,31938,12,31948,0,0,0,2,0,0,31950
2023-11-20,4,840339,2862353,150109,0,3218,41,3259,0,0,0,0,0,0,3259
2023-11-20,5,245581723,1495204,2079795,8,3884,90,3982,0,0,0,0,0,0,3982
2023-11-20,6,8075,9407,93726,0,15,20,35,0,0,0,0,0,0,35
2023-11-21,1,151146375,22879210,2456359,21977,0,0,17759,4218,0,0,0,0,0,21977
2023-11-21,2,3643,21964,6301,23,0,0,23,0,0,0,0,0,0,23
2023-11-21,3,1477733245,20781924,4266103,0,32660,27,32685,1,0,0,1,0,0,32687
2023-11-21,4,1138519,3444678,560961,0,3456,990,4444,2,0,0,0,0,0,4446
2023-11-21,5,195175490,1332456,1834299,22,3555,78,3655,0,0,0,0,0,0,3655
2023-11-21,6,11163,17501,247896,0,26,24,50,0,0,0,0,0,0,50
2023-11-22,1,141972527,20475012,2321687,20992,0,0,17188,3803,0,1,0,0,0,20992
2023-11-22,2,1897,19672,4555,21,0,0,19,2,0,0,0,0,0,21
2023-11-22,3,1409305554,19815167,4599680,0,31392,17,31407,0,0,0,2,0,0,31409
2023-11-22,4,1008045,2927220,307036,0,2961,990,3949,0,0,0,2,0,0,3951
2023-11-22,5,220143373,1458446,2087498,8,3895,116,4015,1,0,0,3,0,0,4019
2023-11-22,6,13348,20756,240379,1,25,34,55,0,0,0,5,0,0,60
2023-11-23,1,147885795,23533265,2528594,23498,0,0,19100,4397,0,1,0,0,0,23498
2023-11-23,2,5603,35410,4628,32,0,0,30,2,0,0,0,0,0,32
2023-11-23,3,1369612065,19359015,3861784,0,30437,10,30445,0,0,0,2,0,0,30447
2023-11-23,4,887420,3042387,167014,0,3399,20,3419,0,0,0,0,0,0,3419
2023-11-23,5,217152804,1455971,2200186,12,3933,77,4021,0,0,0,1,0,0,4022
2023-11-23,6,10868,16686,258346,0,32,18,50,0,0,0,0,0,0,50
2023-11-24,1,99268128,19410414,2120239,19504,0,0,15960,3544,0,0,0,0,0,19504
2023-11-24,2,2166,26281,3794,27,0,0,26,1,0,0,0,0,0,27
2023-11-24,3,1235638129,17608688,4003525,0,27549,11,27559,0,0,0,1,0,0,27560
2023-11-24,4,957016,2826594,566067,0,2792,992,3784,0,0,0,0,0,0,3784
2023-11-24,5,245665662,1563580,2110659,17,4080,102,4199,0,0,0,0,0,0,4199
2023-11-24,6,12192,14446,211830,0,27,22,49,0,0,0,0,0,0,49
2023-11-25,1,74066362,12212504,1462966,12564,0,0,10306,2258,0,0,0,0,0,12564
2023-11-25,2,2698,27694,6958,29,0,0,29,0,0,0,0,0,0,29
2023-11-25,3,808603054,11198245,2336353,0,18325,12,18337,0,0,0,0,0,0,18337
2023-11-25,4,446325,1450535,86941,0,1688,35,1722,1,0,0,0,0,0,1723
2023-11-25,5,186338011,1106336,1898952,6,2924,81,3010,1,0,0,0,0,0,3011
2023-11-25,6,7818,8876,144620,0,16,14,30,0,0,0,0,0,0,30
2023-11-26,1,70184138,10888533,1245210,11270,0,0,9174,2096,0,0,0,0,0,11270
2023-11-26,2,1618,12089,13254,13,0,0,13,0,0,0,0,0,0,13
2023-11-26,3,709382598,9670147,2093417,0,15820,6,15825,0,0,0,1,0,0,15826
2023-11-26,4,444970,1426967,94782,0,1691,44,1735,0,0,0,0,0,0,1735
2023-11-26,5,180456012,1042295,1619584,5,2734,94,2830,0,0,0,3,0,0,2833
2023-11-26,6,9911,8889,60385,0,10,29,34,0,0,0,5,0,0,39
2023-11-27,1,126613473,18935855,2204268,19540,0,0,15926,3614,0,0,0,0,0,19540
2023-11-27,2,3288,20692,1402,20,0,0,19,1,0,0,0,0,0,20
2023-11-27,3,1423001937,20145712,4328863,0,31869,15,31874,0,0,0,10,0,0,31884
2023-11-27,4,695233,2319600,135854,0,2670,38,2699,0,0,0,9,0,0,2708
2023-11-27,5,165153257,1193886,1665923,15,3257,109,3380,0,0,0,1,0,0,3381
2023-11-27,6,7228,5980,24919,0,6,22,27,0,0,0,1,0,0,28
2023-11-28,1,123727333,22955800,2703744,23110,0,0,18796,4314,0,0,0,0,0,23110
2023-11-28,2,3948,30505,5452,29,0,0,28,1,0,0,0,0,0,29
2023-11-28,3,1470341114,20917634,4382159,0,32768,14,32778,1,0,0,3,0,0,32782
2023-11-28,4,801382,2665734,177342,0,3041,58,3097,1,0,0,1,0,0,3099
2023-11-28,5,146371367,1113394,1551854,12,3135,87,3232,2,0,0,0,0,0,3234
2023-11-28,6,6566,5122,33888,0,8,15,21,0,0,0,2,0,0,23
2023-11-29,1,111234892,21785773,2423854,22179,0,0,18077,4102,0,0,0,0,0,22179
2023-11-29,2,4000,13719,2899,15,0,0,14,1,0,0,0,0,0,15
2023-11-29,3,1507037922,21363128,4303696,0,33570,9,33578,0,0,0,1,0,0,33579
2023-11-29,4,878622,2934199,216270,0,3345,48,3393,0,0,0,0,0,0,3393
2023-11-29,5,193940852,1320750,1452397,6,3547,93,3646,0,0,0,0,0,0,3646
2023-11-29,6,8772,6749,47620,0,9,22,31,0,0,0,0,0,0,31
2023-11-30,1,184115142,22644536,2712343,22912,0,0,18491,4421,0,0,0,0,0,22912
2023-11-30,2,657,13190,3512,14,0,0,12,2,0,0,0,0,0,14
2023-11-30,3,1486723112,20701409,4534856,0,32461,9,32468,0,0,0,2,0,0,32470
2023-11-30,4,1078526,3179195,256388,0,3228,995,4223,0,0,0,0,0,0,4223
2023-11-30,5,242371365,1560493,1776773,23,4002,93,4115,0,0,0,3,0,0,4118
2023-11-30,6,9606,9915,117035,0,11,27,33,0,0,0,5,0,0,38
2023-12-01,1,110990786,19071651,2066531,19111,0,0,15411,3700,0,0,0,0,0,19111
2023-12-01,2,4157,23438,5969,29,0,0,28,1,0,0,0,0,0,29
2023-12-01,3,1313749813,18050311,3540347,0,28422,10,28432,0,0,0,0,0,0,28432
2023-12-01,4,977728,3201960,335336,0,3499,366,3865,0,0,0,0,0,0,3865
2023-12-01,5,152499426,1134787,1156557,7,3000,89,3095,0,0,0,1,0,0,3096
2023-12-01,6,7641,7672,49392,5,6,19,30,0,0,0,0,0,0,30
2023-12-02,1,57428959,10884148,1393217,11404,0,0,9312,2092,0,0,0,0,0,11404
2023-12-02,2,2708,30855,2717,29,0,0,26,3,0,0,0,0,0,29
2023-12-02,3,802710955,11074301,2593840,0,18038,9,18046,0,0,0,1,0,0,18047
2023-12-02,4,438944,1410758,100337,0,1653,38,1690,1,0,0,0,0,0,1691
2023-12-02,5,123408386,773966,1063881,5,2106,100,2210,1,0,0,0,0,0,2211
2023-12-02,6,8428,5136,3861,0,3,23,25,0,0,0,1,0,0,26
2023-12-03,1,59563802,9927262,1263354,10442,0,0,8539,1902,0,1,0,0,0,10442
2023-12-03,2,2142,16600,2073,17,0,0,17,0,0,0,0,0,0,17
2023-12-03,3,763909512,10469666,2304148,0,17210,7,17217,0,0,0,0,0,0,17217
2023-12-03,4,675154,1781850,174403,0,1666,993,2658,0,0,0,1,0,0,2659
2023-12-03,5,138974412,828169,1041756,16,2154,84,2254,0,0,0,0,0,0,2254
2023-12-03,6,4602,2793,2213,0,1,13,14,0,0,0,0,0,0,14
2023-12-04,1,162295620,22666437,3096693,22785,0,0,18188,4597,0,0,0,0,0,22785
2023-12-04,2,2658,27846,4214,29,0,0,26,3,0,0,0,0,0,29
2023-12-04,3,1504856527,21377947,6366154,0,33226,11,33235,0,0,0,2,0,0,33237
2023-12-04,4,938121,3191434,318654,0,3556,38,3594,0,0,0,0,0,0,3594
2023-12-04,5,170788051,1197112,1389411,5,3358,98,3458,0,0,0,3,0,0,3461
2023-12-04,6,8660,7383,16648,0,7,29,31,0,0,0,5,0,0,36
2023-12-05,1,120171258,24721805,2592695,24551,0,0,19713,4833,0,5,0,0,0,24551
2023-12-05,2,2665,24068,5074,25,0,0,20,5,0,0,0,0,0,25
2023-12-05,3,1457962266,20690922,4203885,0,32148,13,32159,0,0,0,2,0,0,32161
2023-12-05,4,935864,3163184,187246,0,3593,22,3615,0,0,0,0,0,0,3615
2023-12-05,5,140249978,1235746,1276153,5,3376,85,3466,0,0,0,0,0,0,3466
2023-12-05,6,10324,7807,214477,0,24,17,41,0,0,0,0,0,0,41
2023-12-06,1,150460444,23027467,2607352,23168,0,0,18639,4529,0,0,0,0,0,23168
2023-12-06,2,30708,60326,6458,61,0,0,54,7,0,0,0,0,0,61
2023-12-06,3,1481834609,20619268,4597848,0,32451,28,32477,0,0,0,2,0,0,32479
2023-12-06,4,1282901,3910897,261352,0,4016,996,5011,1,0,0,0,0,0,5012
2023-12-06,5,169825725,1204595,1204325,11,3315,93,3419,0,0,0,0,0,0,3419
2023-12-06,6,12169,6990,99540,0,13,16,29,0,0,0,0,0,0,29
2023-12-07,1,147738030,21580410,2514368,21852,0,0,17677,4175,0,0,0,0,0,21852
2023-12-07,2,2309,29060,1948,30,0,0,26,4,0,0,0,0,0,30
2023-12-07,3,1405329346,19427642,4155594,0,30506,10,30515,0,0,0,1,0,0,30516
2023-12-07,4,1308728,3871941,356728,0,4071,1016,5086,0,0,0,1,0,0,5087
2023-12-07,5,154000889,1156863,1114389,5,3012,123,3140,0,0,0,0,0,0,3140
2023-12-07,6,12402,7483,90373,0,13,22,35,0,0,0,0,0,0,35
2023-12-08,1,127482340,18959538,2278447,19194,0,0,15337,3857,0,0,0,0,0,19194
2023-12-08,2,2820,28020,4370,30,0,0,26,4,0,0,0,0,0,30
2023-12-08,3,1298655593,18172708,3804472,0,28603,7,28609,0,0,0,1,0,0,28610
2023-12-08,4,1057984,3067918,231954,0,3157,999,4154,2,0,0,0,0,0,4156
2023-12-08,5,167498884,1217843,1238905,6,3301,102,3404,2,0,0,3,0,0,3409
2023-12-08,6,10193,8265,15698,0,7,33,35,0,0,0,5,0,0,40
2023-12-09,1,64499105,10461446,1392165,11018,0,0,9023,1995,0,0,0,0,0,11018
2023-12-09,2,1095,21084,4238,19,0,0,18,1,0,0,0,0,0,19
2023-12-09,3,814123585,11068642,2664590,0,18184,5,18187,0,0,0,2,0,0,18189
2023-12-09,4,442097,1452455,93056,0,1675,27,1702,0,0,0,0,0,0,1702
2023-12-09,5,150255509,915821,1096437,18,2395,92,2505,0,0,0,0,0,0,2505
2023-12-09,6,6824,4326,13604,0,1,20,21,0,0,0,0,0,0,21
2023-12-10,1,71010853,10483959,1447250,10884,0,0,8828,2054,0,2,0,0,0,10884
2023-12-10,2,1392,12533,1370,12,0,0,9,3,0,0,0,0,0,12
2023-12-10,3,751852652,10251688,2337341,0,16679,10,16689,0,0,0,0,0,0,16689
2023-12-10,4,648470,1679783,188721,0,1577,987,2564,0,0,0,0,0,0,2564
2023-12-10,5,126466170,847929,892249,5,2180,88,2273,0,0,0,0,0,0,2273
2023-12-10,6,7563,4816,4407,0,2,22,24,0,0,0,0,0,0,24
2023-12-11,1,193181138,23118002,2771175,23269,0,0,18546,4723,0,0,0,0,0,23269
2023-12-11,2,2304,25309,4918,26,0,0,21,5,0,0,0,0,0,26
2023-12-11,3,1531563878,21489502,4244616,0,33716,11,33724,0,0,0,3,0,0,33727
2023-12-11,4,768564,2592960,163850,0,2960,31,2991,0,0,0,0,0,0,2991
2023-12-11,5,165281070,1289684,1319003,17,3498,114,3627,2,0,0,0,0,0,3629
2023-12-11,6,8049,7640,19247,0,5,29,34,0,0,0,0,0,0,34
2023-12-12,1,169083883,24391006,2686294,24424,0,0,19533,4891,0,0,0,0,0,24424
2023-12-12,2,1672,24727,2446,26,0,0,25,1,0,0,0,0,0,26
2023-12-12,3,1561531466,22186236,5020096,0,34645,13,34654,0,0,0,4,0,0,34658
2023-12-12,4,1186741,3509962,466394,0,3629,993,4622,0,0,0,0,0,0,4622
2023-12-12,5,151265320,1242943,1294195,26,3475,108,3605,1,0,0,3,0,0,3609
2023-12-12,6,12539,8405,31729,0,10,41,46,0,0,0,5,0,0,51
2023-12-13,1,156438078,24273906,2952155,24371,0,0,19574,4797,0,0,0,0,0,24371
2023-12-13,2,5954,26341,315901,27,0,0,23,4,0,0,0,0,0,27
2023-12-13,3,1507113857,21146079,4576547,0,33153,17,33170,0,0,0,0,0,0,33170
2023-12-13,4,1101750,3148289,642800,0,3271,1010,4281,0,0,0,0,0,0,4281
2023-12-13,5,138939175,1067095,1131433,8,2985,93,3086,0,0,0,0,0,0,3086
2023-12-13,6,311919,92928,280291,0,241,19,260,0,0,0,0,0,0,260
2023-12-14,1,172000917,22974886,2990419,23075,0,0,18500,4574,0,1,0,0,0,23075
2023-12-14,2,13019,52145,6600,51,0,0,48,3,0,0,0,0,0,51
2023-12-14,3,1498585779,20817183,4867759,0,32730,19,32736,0,0,0,2,11,0,32749
2023-12-14,4,939448,3126187,265438,0,3607,43,3650,0,0,0,0,0,0,3650
2023-12-14,5,136042304,960133,1036804,16,2692,85,2791,2,0,0,0,0,0,2793
2023-12-14,6,596518,181282,127206,0,444,28,472,0,0,0,0,0,0,472
2023-12-15,1,146433399,19800207,2425847,20250,0,0,16197,4053,0,0,0,0,0,20250
2023-12-15,2,1792,19404,6921,21,0,0,21,0,0,0,0,0,0,21
2023-12-15,3,1423410114,19488131,4376850,0,30816,7,30823,0,0,0,0,0,0,30823
2023-12-15,4,1019862,2962028,339055,0,2996,1003,3999,0,0,0,0,0,0,3999
2023-12-15,5,141935182,1318992,1240407,20,3516,84,3620,0,0,0,0,0,0,3620
2023-12-15,6,7775,4769,23740,0,6,18,24,0,0,0,0,0,0,24
2023-12-16,1,66146733,11418076,1427997,11861,0,0,9719,2142,0,0,0,0,0,11861
2023-12-16,2,5109,29160,6129,28,0,0,28,0,0,0,0,0,0,28
2023-12-16,3,889853770,12111122,3143039,0,19610,13,19622,0,0,0,1,0,0,19623
2023-12-16,4,464196,1527920,191011,0,1754,41,1794,1,0,0,0,0,0,1795
2023-12-16,5,135129367,1059530,1015685,1,2731,108,2836,1,0,0,3,0,0,2840
2023-12-16,6,13756,8121,6644,0,4,34,33,0,0,0,5,0,0,38
2023-12-17,1,61833955,10941119,1260907,11225,0,0,8884,2341,0,0,0,0,0,11225
2023-12-17,2,1314,21438,2399,20,0,0,17,3,0,0,0,0,0,20
2023-12-17,3,706172452,9752605,2285022,0,15906,10,15914,0,0,0,2,0,0,15916
2023-12-17,4,377758,1246849,86245,0,1449,32,1480,0,0,0,1,0,0,1481
2023-12-17,5,127088680,940631,978683,6,2484,92,2582,0,0,0,0,0,0,2582
2023-12-17,6,10579,8779,9225,0,4,32,36,0,0,0,0,0,0,36
2023-12-18,1,159085764,21911614,2486162,22537,0,0,17927,4610,0,0,0,0,0,22537
2023-12-18,2,6054,17501,7415,19,0,0,15,4,0,0,0,0,0,19
2023-12-18,3,1619687347,22324201,4646148,0,35309,17,35322,0,0,0,4,0,0,35326
2023-12-18,4,800701,2622493,216725,0,3023,55,3070,1,0,0,7,0,0,3078
2023-12-18,5,120733127,1143653,1120195,21,3167,95,3276,2,0,0,5,0,0,3283
2023-12-18,6,15189,12076,18000,0,5,40,45,0,0,0,0,0,0,45
2023-12-19,1,145155844,20798926,2405597,21492,0,0,17390,4102,0,0,0,0,0,21492
2023-12-19,2,1856,19674,5011,20,0,0,20,0,0,0,0,0,0,20
2023-12-19,3,1546073139,21621584,4301894,0,34228,18,34246,0,0,0,0,0,0,34246
2023-12-19,4,1081942,3103723,260580,0,3172,995,4167,0,0,0,0,0,0,4167
2023-12-19,5,143705417,1112930,1218383,6,3055,73,3131,0,0,0,3,0,0,3134
2023-12-19,6,5345,8652,9656,0,5,20,25,0,0,0,0,0,0,25
2023-12-20,1,157890427,22833418,2575629,22515,0,0,17983,4531,0,1,0,0,0,22515
2023-12-20,2,4718,43582,8628,44,0,0,43,1,0,0,0,0,0,44
